track_name,artist_name,danceability,energy,loudness,mode,key,speechiness,acousticness,instrumentalness,liveness,tempo,time_signature,duration_ms,source,lyrics,lyrics_missing,topic_number,topic_label,year,weeks_on_chart,chart_longevity
What You Know Bout Love,Pop Smoke,709.0,548.0,"-8,493",1,10,353.0,0.65,1.59e-06,133.0,"83,995",4,160000,spotify,"Uh

Shawty go joggin' every morning (Every morning)
And she make me breakfast almost every morning (Every morning)
And she take a naked pic before she leave the door
I be wakin' up to pics before a nigga yawnin'
And every weekend my shawty comin' over (Over)
Shawty could Fendi out, but she like Fashion Nova (Nova)
She ain't drivin' no Camry, she pullin' in a Rover (Rover)
With her hair so curly, I love you, baby

She said, ""What you know 'bout love?"" (I'll tell you everything)
I got what you need (Oh)
Walk up in the store and get what you want (Go get it)
You get what you please
We 'bout to get it on, take off them drawers (I said I love you, baby)
It's just you and me
You know what I be on, I'm about to go raw (I love you, baby)
'Cause I like what I see (Oh)

Look, baby, I said I ain't gon' front (Uh)
You got my heart beatin' so fast to words I can't pronounce
And I be gettin' the chills every time I feel your touch
I be lookin' at the top and girl, it's only us
All I need is your trust
And girl I told you once, don't make me tell you twice (Word)
I know you see this print through my pants that I know you like (Like, nah)
And yo' ass be lookin' so fat when it be in them tights (In them tights)
And I'm goin' straight to the top, so hope you ain't afraid of heights
You always keep me right, for a fact, you never left (Left)
Through all the trials and tribulations, always had my best (My best)
So here's fifty-five hunnid, go and get your breasts (Your breasts)
Start rubbin' on your butt, start kissin' on your neck
Hey batter, batter, hey batter, batter (Batter)
Niggas know I had to swing, I had to make a play (Make a play)
I had to apply the pressure, 'cause you my hidden treasure
I think I'm fallin' in love

She said, ""What you know 'bout love?"" (I'll tell you everything)
I got what you need (Oh)
Walk up in the store and get what you want (Go get it)
You get what you please
We 'bout to get it on, take off them drawers (I said I love you, baby)
It's just you and me
You know what I be on, I'm about to go raw (I love you, baby)
'Cause I like what I see",False,1.0,Desire & Emotions,2021,26,sustained
Put Your Records On,Ritt Momney,399.0,491.0,"-10,778",0,6,0.0538,0.0563,0.00089,0.11,"91,066",4,210463,spotify,"Three little birds sat on my window
And they told me I don't need to worry
Summer came like cinnamon, so sweet
Little girls double-dutch on the concrete

Maybe sometimes we got it wrong, but it's all right
The more things seem to change, the more they stay the same
Don't you hesitate

Girl, put your records on, tell me your favorite song
You go ahead, let your hair down
Sapphire and faded jeans, I hope you get your dreams
Just go ahead, let your hair down

You're gonna find yourself somewhere, somehow

Blue as the sky, sunburnt and lonely
Sipping tea in the bar by the roadside (Just relax, just relax)
Don't you let those other boys fool you
Gotta love that afro hairdo

Maybe sometimes we feel afraid, but it's all right
The more you stay the same, the more that they seem to change
Don't ya think it's strange?

Girl, put your records on, tell me your favorite song
You go ahead, let your hair down
Sapphire and faded jeans, I hope you get your dreams
Just go ahead, let your hair down

You're gonna find yourself somewhere, somehow

Just more than I could take, pity for pity's sake
Some nights kept me awake, I thought that I was stronger
When you gonna realize that you don't even have to try any longer?
Do what you want to

Girl, put your records on, tell me your favorite song
Just go ahead, let your hair down
Sapphire and faded jeans, I hope you get your dreams
Just go ahead, let your hair down
You're gonna find yourself somewhere, somehow",False,0.0,Love & Life Themes,2020,15,sustained
Daisy,Ashnikko,834.0,663.0,"-6,143",1,8,133.0,235.0,0.0,372.0,"121,876",4,146523,spotify,"You don't wanna see me bratty
Pet the kitty, call me catty
Make your man call me daddy
He talk too much, he's too chatty (Yeah, cool)
CEO, I'm savvy
Respect a bitch, I'm a maverick
Flexible, so elastic
But don't you dare bend a bitch backwards

Fuck a princess, I'm a king
Bow down and kiss on my ring
Being a bitch is my kink
What the fuck else did you think?
Fuck a princess, I'm a king
Bow down and kiss on my ring
It's gonna hurt, it'll sting
Spitting up blood in the sink

I'm crazy, but you like that, I bite back
Daisies on your nightstand, never forget
I blossom in the moonlight, screw eyes
Glacial with the blue ice, I'm terrifying
(I'm terrifying)

I'm no Cinderella, but I like the shoes
Big glass platforms, bitch, I'm choosy
Long blue hair, blue as a bruise
Only trust a fella for some light amusement
I'm no prey, but I am pursued
Pray for me, Nana, on the church's pews
No dickstraction can confuse me
Whiskey in my hip flask, nothing fruity

Fuck a princess, I'm a king
Bow down and kiss on my ring
Being a bitch is my kink
What the fuck else did you think?
Fuck a princess, I'm a king
Bow down and kiss on my ring
It's gonna hurt, it'll sting
Spitting up blood in the sink

I'm crazy, but you like that, I bite back
Daisies on your nightstand, never forget
I blossom in the moonlight, screw eyes
Glacial with the blue ice, I'm terrifying
I'm crazy, but you like that, I bite back
Daisies on your nightstand, never forget
I blossom in the moonlight, screw eyes
Glacial with the blue ice, I'm terrifying

La, la, la
La, la, la
La, la, la
La, la, la
I'm terrifying
La, la, la
La, la, la
La, la, la
La, la, la
I'm terrifying",False,1.0,Desire & Emotions,2020,14,sustained
At My Worst,Pink Sweat$,813.0,415.0,"-5,926",1,0,0.0349,777.0,0.0,131.0,"91,921",4,170345,spotify,"Can I call you baby? Can you be my friend?
Can you be my lover up until the very end?
Let me show you love, oh, no pretend
Stick by my side even when the world is caving in, yeah

Oh, oh, oh, don't, don't you worry
I'll be there whenever you want me

I need somebody who can love me at my worst
Know I'm not perfect, but I hope you see my worth
'Cause it's only you, nobody new, I put you first
And for you, girl, I swear I'd do the worst

Ooh, ooh-ooh
Ooh-ooh-ooh, ooh-ooh-ooh-ooh

If you stay forever, let me hold your hand
I can fill those places in your heart no one else can
Let me show you love, oh, no pretend, yeah
I'll be right here, baby, you know it's sink or swim

Oh, oh, oh, don't, don't you worry
I'll be there whenever you want me

I need somebody who can love me at my worst
Know I'm not perfect, but I hope you see my worth, yeah
'Cause it's only you, nobody new, I put you first (You first)
And for you, girl, I swear I'd do the worst

Ooh, ooh-ooh
Ooh-ooh-ooh, ooh-ooh-ooh-ooh
Ooh-ooh-ooh, ooh, ooh-ooh
Ooh-ooh-ooh, ooh-ooh-ooh-ooh

I need somebody who can love me at my worst
Know I'm not perfect, but I hope you see my worth
'Cause it's only you, nobody new, I put you first
And for you, girl, I swear I'd do the worst",False,1.0,Desire & Emotions,2021,18,sustained
Deep End,Fousheé,711.0,592.0,"-7,136",0,4,0.23,758.0,0.0,156.0,"124,749",4,141224,spotify,"I been trying not to go off the deep end
I don't think you wanna give me a reason
I been trying not to go off the deep end
I don't think you wanna give me a reason

Had to come and flip the script
Had a big bone to pick
Got the short end of sticks, so we made a fire with it
Let it burn to a crisp, now that's a sure fire flip
She's a boss, she's a bitch
I'll take that as a compliment
I see 'em moving real low, but leave 'em on a high note
Always lead with love, yo
Mama raised me thorough
They better wake up, niggas on the way up
You ain't finna play her

Shawty gon' get that paper
Shawty tongue rip like razor
Shawty got wit, got flavor
Pardon my tits and make-up, uh, uh, pay her
Dribble then hit that lay up
Shawty ain't with them games, yuh
Shawty gon' get that paper, pay her

I been trying not to go off the deep end
I don't think you wanna give me a reason
I been trying not to go off the deep end
I don't think you wanna give, give me
I been trying not to go off the deep end
I don't think you wanna give me a reason
I been trying not to go off the deep end
I don't think you wanna give, give me

Please proceed to light this bitch up
Life ain't fair, you fight for your cut
Think I spy your eye on my bucks
Great, look, now the lion woke up
You eying my shit, inquiring shit
Live for the minor event, I finally slip
Built on the bodies of men, nobody winning
Contain what I'm bottling in just benefits them

Shawty gon' get that paper
Shawty tongue rip like razor
Shawty got wit, got flavor
Pardon my tits and make-up, uh, uh, pay her
Dribble then hit that lay up
Shawty ain't with them games, yuh
Shawty gon' get that paper, pay her

I been trying not to go off the deep end
I don't think you wanna give me a reason
I been trying not to go off the deep end
I don't think you wanna give, give me",False,0.0,Love & Life Themes,2020,10,brief
Borderline,Tame Impala,621.0,873.0,"-3,067",0,5,0.0369,0.0406,9.1e-06,0.0824,97.96,4,237800,spotify,"Gone a little far
Gone a little far this time with something
How was I to know?
How was I to know this high came rushing?

We're on the borderline
Dangerously fine and unforgiving
Possibly a sign
I'm gonna have the strangest night on Sunday

Here I go
Quite a show for a loner in L.A.​
I wonder how I managed to end up in this place
Where I couldn't get away

We're on the borderline (Ooh)
Caught between the tides of pain and rapture
Then I saw the time
Watched it speedin' by like a train
Like a train

Will I be known and loved?
Is there one that I trust?
Starting to sober up
Has it been long enough?
Will I be known and loved?
Little closer, close enough
I'm a loser, loosen up
Setting free, must be tough
Will I be known and loved?
Is there one that I trust?
Starting to sober up
Has it been long enough?
Will I be so in love?
Any closer? Close enough
Shout out to what is done
R.I.P., here comes the sun
(Here comes the sun)

Gone a little far
Gone a little far this time with something
Rudi said it's fine
They used to do this all the time in college (If you and I get comfortable)

And we're on the borderline (Ooh)
Caught between the tides of pain and rapture
Then I saw the time
Watched it speedin' by like a train

Will I be known and loved?
Is there one that I trust?
Starting to sober up
Has it been long enough?
Will I be known and loved?
Little closer, close enough
I'm a loser, loosen up
Setting free, must be tough
Will I be known and loved?
Is there one that I trust?
Starting to sober up
Has it been long enough?
Will I be so in love?
Any closer? Close enough
Shout out to what is done
R.I.P., here comes the sun
(Here comes the sun)",False,0.0,Love & Life Themes,2020,1,brief
Good Days,SZA,436.0,655.0,-8.37,0,1,0.0583,499.0,8.1e-06,688.0,"121,002",4,279204,spotify,"Good day in my mind, safe to take a step out
Get some air now, let yo' edge out
Too soon, I spoke
You be heavy in my mind, can you get the heck out?
I need rest now, got me bummed out
You so, you so, you
Baby, baby, babe
I've been on my empty mind shit

I try to keep from losin' the rest of me
I worry that I wasted the best of me on you, babe
You don't care
Said, ""Not tryna be a nuisance, this is urgent""
Tryna make sense of loose change
Got me a war in my mind
Gotta let go of weight, can't keep what's holdin' me
Choose to watch while the world break up in front of me

All the while, I'll await my armored fate with a smile
Still wanna try, still believe in
Good days
, good days, always
Always inside (
Always in my mind, always in my mind, mind
)
Good day living in my mind

Tell me I'm not my fears, my limitations
I disappear if you let me
Feelin' like, yeah (
On your own
)
Feelin' like Jericho
Feelin' like Job when he lost his shit
Gotta hold my own, my cross to bear alone, I
Ooh, played and dipped, way to kill the mood
Know you like that shit
Can't groove it, ba-baby
Heavy on my empty mind shit

I gotta keep from losin' the rest of me (Rest of me)
Still worry that I wasted the best of me on you, babe
You don't care
Said, ""Not tryna be a nuisance, this is urgent"" (It's urgent)
Tryna make sense of loose change
Got me a war in my mind (My mind)
Gotta let go of weight, can't keep what's holdin' me
Choose to watch while the world break up in front of me

All the while, I'll await my armored fate with a smile
Still wanna try, still believe in
Good days, good days, always (Good days on my mind, good days on my mind)
Sunny inside (Always in my mind, always in my mind, mind)
Good day living in my mind

Gotta get right
Tryna free my mind before the end of the world
I don't miss no ex, I don't miss no text
I choose not to respond
I don't regret, just pretend shit never happened
Half of us layin' waste to our youth, it's in the present
(Na-na, na-na, na-na, na)
Half of us chasin' fountains of youth and it's in the present now

Always in my mind, always in my mind, mind
You've been making me feel like I'm
Always in my mind, always in my mind, mind",False,1.0,Desire & Emotions,2021,10,brief
FML,Arizona Zervas,822.0,575.0,-5.95,1,5,0.0934,113.0,0.0,106.0,"100,087",4,223000,spotify,"(Um, Reuel, stop playing)
(Take-take it easy, word to 94)
Yeah

I see you got that new Mercedes
I might let you drive me crazy
Usually, I ain't the type to stay, uh
'Cause you could fall in and go psycho
Ain't no tellin' where this might go
But I'll take my chances either way

So come and fuck my life up, baby, fuck my life up
Come and fuck my life up, baby, fuck my life up
Come and fuck my life up, baby, fuck my life up
Come and fuck my life up, baby, fuck my life up
(Ooh, yeah, yeah, yeah)

You look like somebody that could really hold it down (Down)
You look like somebody that would always stick around ('Round)
Got Latina in you, so I know you prolly crazy (Loco)
All my friends said, ""Stay away"", but that shit just don't phase me, uh
Got a little bit of sass, yeah, I like that
You don't take no shit, yeah, you fight back (You fight)
Never let a dude hit it on the first night (No)
I can't even sleep over 'til I wife that (Ahh)
All these bitches in my phone hit the boy, but
I've been curving everyone for you (Brr, brr, brr, brr)
Girl, I would give you every single password
All you gotta do is let me through, yeah

I'ma keep it honest (Honest)
I know that you got a past (Past)
I know you ain't perfect (Perfect)
But basic bitches never last, yeah (Last)
I don't usually do this type of shit
So, baby, trust me when I tell you that I'm all about it, yeah (I'm all about it)
Yeah, I might fall in love and let you fuck my life up
Just so I could go and write a song about it, yeah

I see you got that new Mercedes
I might let you drive me crazy
Usually, I ain't the type to stay (Type to stay, no)
'Cause you could fall in and go psycho
Ain't no tellin' where this might go
But I'll take my chances either way

So come and fuck my life up, baby, fuck my life up
Come and fuck my life up, baby, fuck my life up
Come and fuck my life up, baby, fuck my life up
Come and fuck my life up, baby (Yeah, yeah), fuck my life up (Ayy)
(Ooh, yeah, yeah, yeah)

Last man left you broken-hearted, let me treat you right (Right)
Shorty, if you need me, I can pull up any night (Night)
You just say the words, girl, I don't need a reason
Give me something more than just a lover on the weekend

I see you got that new Mercedes
I might let you drive me crazy
Usually, I ain't the type to stay (Type to stay, no)
'Cause you could fall in and go psycho
Ain't no tellin' where this might go
But I'll take my chances either way

So come and fuck my life up, baby, fuck my life up
Come and fuck my life up, baby, fuck my life up
Come and fuck my life up, baby, fuck my life up
Come and fuck my life up, baby, fuck my life up

Ooh, yeah, yeah, yeah
Fuck my life up
Come and, come and, come and fuck my life up
Ooh, yeah, yeah, yeah
Ooh, yeah, yeah, yeah
Yeah, yeah",False,4.0,Relationship Conflict,2020,2,brief
Freak,Doja Cat,688.0,716.0,"-5,702",1,7,0.0385,0.0969,0.0,0.0989,"116,912",3,284480,spotify,"Freak like me
You want a good girl that does bad things to you
You never been with no one as nasty as me
Spice up your life, come get a freak
Do, do-do, do-do, do-do
Freak like me

Tied him down to my queen bed
Tease him just enough to hate me (Hate me)
Tied it tight enough, he can't break free (Break free)
Keep him waiting 'til he try
This can go one of two ways
We could flip the coin, I'll be your slave (Ooh-ooh-ooh)
Call you daddy, give me a nickname (Ah)
I ain't afraid of a little pain (No, I ain't 'fraid of a little pain)
Yo, yo, yo, yo (Ah)
He wanted some'n else and he wanna be selfish
He wanted them three rounds, DC had to come help him
Look, I know your position
Try to squeeze in the full nelson though
Beat on it, beat, beat on it, mercy like a black belt give
Daddy the grand master, daddy, I want it faster
Them bitches you fuckin' with, I know they gon' need some practice
So bring 'em along wit' ya, I'll teach 'em how to smash ya
When I made a little mess on it, he told me to clean my act up

Freak like me (Tryna freak you down)
You want a good girl that does bad things to you
You never been with no one as nasty as me
Spice up your life, come get a freak
Yo, yo, yo, yo, yo
Yo, yo, yo, yo, yo (Like me)
Yo, yo, yo, yo, yo

Hey, I could take a big bat, bet that he thinkin' this a game
Hey, batter, batter swing, you could put it on a swing
Freak like a triple XXX flick, put her on a chain
This pussy off the chain, this kitty insane
I could fuck him in the rain, I could fuck him in the Range (Uh)
I could fuck him every day (Uh), I'ma fuck him 'til he sang (Uh)
Milkshake bring the boys to the yard, I'ma need the whipped cream
Ain't ever been vanilla, honey, just wait until you get a taste
Skirt off, fuck in the backseat
Take that shirt off, baby, put it on me
Got me like, ""Yeehaw,"" ride it like a horsey
Kinda like see-saw, up and down on the D, give it to him

Freak like me (Need a freak like me)
You want a good girl that does bad things to you (You want a good girl)
You never been with no one as nasty as me
Spice up your life, come get a freak
Do, do-do, do-do, do-do (Now you need a freak)
Freak like me
Freak like me (You never, you never, you never been)
You want a good girl that does bad things to you
You never been with no one as nasty as me
Spice up your life, come get a freak (You need a freak)
Do, do-do, do-do, do-do (You need a freak)
Freak like me (Like me, papa)

Babe, you never been with no one nastier than me
Oh, baby, baby, baby, baby, baby
Put your head on my shoulder
Hold me in your arms, baby
Squeeze me oh so tight
Show me that you love me too",False,3.0,Party & Nightlife,2020,1,brief
Replay,Lady Gaga,658.0,878.0,"-3,875",1,1,123.0,0.00792,0.0,944.0,"122,015",4,186653,spotify,"Am I, am I, am I
Am I, am I, am I

Am I still alive? Where am I? I cry
Who was it that pulled the trigger, was it you or I?
I'm completely numb, why you acting dumb?
I won't blame myself 'cause we both know you were the one

I don't know what to do, you don't know what to say
The scars on my mind are on replay, r-replay
The monster inside you is torturing me
The scars on my mind are on replay, r-replay, eh-eh

Replay, r-replay, eh-eh
The scars on my mind are on replay, r-replay, eh-eh

Every single day, yeah, I dig a grave
Then I sit inside it, wondering if I'll behave
It's a game I play, and I hate to say
You're the worst thing and the best thing that's happened to me

I don't know what to do, you don't know what to say
The scars on my mind are on replay, r-replay
The monster inside you is torturing me
The scars on my mind are on replay, r-replay, eh-eh

Replay, r-replay, eh-eh
The scars on my mind are on replay, r-replay, eh-eh

Psychologically, it's something that I can't explain
Scratch my nails into the dirt to pull me out okay
Does it matter, does it matter? Damage is done
Does it matter, does it matter? You had the gun
You had the gun
You had the gun
You had the gun

I don't know what to do, you don't know what to say
The scars on my mind are on replay, r-replay
The monster inside you is torturing me
The scars on my mind are on replay, r-replay, eh-eh

Your monsters torture me
Your monsters torture me
Your monsters torture me
The scars on my mind are on replay, r-replay, eh-eh",False,0.0,Love & Life Themes,2020,1,brief
Babylon,Lady Gaga,698.0,799.0,"-4,372",1,2,0.0342,0.0129,5.46e-06,215.0,"115,957",4,161733,spotify,"We only have the weekend
You can serve it to me, ancient-city style
We can party like it's B.C
.
With a pretty sixteenth-century smile

It's the thing that you bring
That you bring, that you bring
Him, you and me
That's gossip

Strut it out, walk a mile
Serve it, ancient-city style
Talk it out, babble on
Battle for your life, Babylon
That's gossip, what you on?
Money don't talk, rip that song
Gossip, babble on
Battle for your life, Babylon

Ba-Ba-Babylon
Gossip, gossip
Ba-Ba-Babylon (Battle for your life)
Gossip, gossip
Ba-Ba-Babylon
Gossip, gossip
Ba-Ba-Babylon

Bodies moving like a sculpture (Ooh)
On the top of Tower of Babel tonight
We are climbing up to Heaven (Heaven)
Speak in languages in a BloodPop® moonlight

It's the thing that you bring
That you bring, that you bring
Him, you, and me
That's gossip (That's gossip)

Strut it out, walk a mile
Serve it, ancient-city style
Talk it out, babble on
Battle for your life, Babylon
That's gossip, what you on?
Money don't talk, rip that song
Gossip, babble on
Battle for your life, Babylon

Ba-Ba-Babylon
Gossip, gossip
Ba-Ba-Babylon (Battle for your life)
Gossip, gossip
Ba-Ba-Babylon
Gossip, gossip
Ba-Ba-Babylon
Battle for your life, Babylon

Strut it out, walk a mile
Serve it, ancient-city style
Talk it out, babble on
Battle for your life, Babylon
That's gossip, what you on?
Money don't talk, rip that song
Gossip, babble on
Battle for your life, Babylon

Strut it out, walk a mile
Serve it, ancient-city style
Talk it out, babble on
Battle for your life, Babylon
That's gossip, what you on?
Money don't talk, rip that song
Gossip, babble on
Battle for your life, Babylon",False,2.0,Boastful Rap Themes,2020,1,brief
Plastic Hearts,Miley Cyrus,551.0,756.0,"-4,948",1,2,0.0652,0.0511,0.0,0.0765,"175,984",4,205733,spotify,"Ah!

Hello
The sunny place for shady people
A crowded room where nobody goes
You can be whoever you wanna be here
And, oh
I've been livin' at the Chateau
Shouldn't drive, but I should really go home
I don't even know 'em, but they won't leave here

Frightened by my own reflection
Desperate for a new connection
Pull you in, but don't you get too close
Love you now, but not tomorrow
Wrong to steal, but not to borrow
Pull you in, but don't you get too close

I've been California dreamin'
Plastic hearts are bleedin'
Keep me up all night (Keep me up)
Keep me up all night (All night)
Lost in black hole conversation
Sunrise suffocation
Keep me up all night (Keep me up)
Keep me up all night

I just wanna feel (Feel)
I just wanna feel somethin' (Feel somethin' now)
But I keep feeling nothin' all night long

All night long
All night long
All night long

Hello (Hello)
I'll tell you all the people I know (I know)
Sell you somethin' that you already own (You own)
I can be whoever you want me to be

Love me now, but not tomorrow
Fill me up, but leave me hollow
Pull me in, but don't you get too close (Oh)

I've been California dreamin'
Plastic hearts are bleedin'
Keep me up all night (Keep me up)
Keep me up all night (All night)
Lost in black hole conversations
Sunrise suffocation
Keep me up all night (Keep me up)
Keep me up all night

I just wanna feel (Feel)
I just wanna feel somethin' (Feel somethin' now)
But I keep feelin' nothin' all night long


All night long
All night long
All night long
All night long

I've been California dreamin' (Dreamin')
Plastic hearts are bleedin' (Are bleedin')
Keep me up all night (Yeah)
Keep me up all night (All night)
Lost in black hole conversations
Sunrise suffocation
Keep me up all night (Keep me up, oh yeah)
Keep me up all night

I just wanna feel (Feel)
I just wanna feel somethin' (Feel somethin' now)
But I keep feelin' nothin' all night long",False,3.0,Party & Nightlife,2020,1,brief
SugarCrash!,ElyOtto,745.0,0.74,"-6,558",1,0,97.0,0.53,7.37e-05,0.0936,"97,735",4,80118,spotify,"I'm on a sugar crash, I ain't got no fuckin' cash
Maybe I should take a bath, cut my fuckin' brain in half
I'm not lonely, just a bit tired of this fuckin' shit
Nothin' that I write can make me feel good

Victim of the great machine, in love with everything I see
Neon lights surroundin' me, I indulge in luxury
Everything I do is wrong, 'cept for when I hit the bong
Hit the bong, hit the bo—, feel good
Feelin' shitty in my bed, didn't take my fuckin' meds
Hyperpop up in my ears, everything just disappears
Don't wanna be someone else, just don't wanna hate myself
I just don't wanna hate myself, instead I wanna feel good

I'm on a sugar crash, I ain't got no fuckin' cash
Maybe I should take a bath, cut my fuckin' brain in half
I'm not lonely, just a bit tired of this fuckin' shit
Nothin' that I write can make me feel good

Where to now?
Got the rest of my life just laid out
Got the rest of my life to fuck around
Got the rest of my life to make sound

Where to now?
Got the rest of my life just laid out
Got the rest of my life to fuck around
Got the rest of my life to make sound
Feel good",False,0.0,Love & Life Themes,2021,2,brief
double take,dhruv,654.0,434.0,"-11,163",1,8,0.0665,837.0,0.0,216.0,"109,069",4,171743,spotify,"Ooh-ooh-ooh-ooh
Ooh-ooh-ooh
Ooh-ooh-ooh-ooh

I could say I never dare
To think about you in that way
But, I would be lying
And I pretend I'm happy for you
When you find some dude to take home
But I won't deny that

In the midst of the crowds
In the shapes, in the clouds
I don't see nobody but you
In my rose-tinted dreams
Wrinkled silk on my sheets
I don't see nobody but you

Boy, you got me hooked onto somethin'
Who could say that they saw us comin'?
Tell me, do you feel the love?
Spend a summer or a lifetime with me
Let me take you to the place of your dreams
Tell me, do you feel the love?
Ooh-ooh-ooh-ooh

And I could say I never unzipped
Those blue Levi's inside my head
But that's far from the truth
Don't know what's come over me
It seems like yesterday when I said
“We'll be friends forever”

Constellations of stars
Murals on city walls
I don't see nobody but you
You're my vice, you're my muse
You're a nineteenth floor view
I don't see nobody but you

Boy, you got me hooked onto somethin'
Who could say that they saw us comin'?
Tell me, do you feel the love?
Spend a summer or a lifetime with me
Let me take you to the place of your dreams
Tell me, do you feel the love?

Boy, you got me hooked onto somethin'
Who could say that they saw us comin'?
Tell me, do you feel the love?
Spend a summer or a lifetime with me
Let me take you to the place of your dreams
Tell me, do you feel the love?

Do you feel the love? (Ooh-ooh-ooh-ooh)
Do you feel the love?
Do you feel the love?
Do you feel the love?
Feel the love
Feel the love",False,3.0,Party & Nightlife,2021,6,brief
Build a Bitch,Bella Poarch,855.0,463.0,"-7,454",1,3,0.0367,217.0,1.77e-05,347.0,"102,931",4,122773,spotify,"This ain't Build a Bitch (A bitch)
You don't get to pick and choose
Different ass and bigger boobs
If my eyes are brown or blue
This ain't Build a Bitch (A bitch)
I'm filled with flaws and attitude
So if you need perfect, I'm not built for you (Yeah)

Bob the Builder broke my heart
Told me I need fixing
Said that I'm just nuts and bolts
Lotta parts were missing
Curvy like a cursive font
Virgin and a vixen
That's the kind of girl he wants
But he forgot

This ain't Build a Bitch (A bitch)
You don't get to pick and choose
Different ass and bigger boobs
If my eyes are brown or blue
This ain't Build a Bitch (A bitch)
I'm filled with flaws and attitude
So if you need perfect, I'm not built for you (One, two, three, ooh)

La-la-la-la-la-la-la-la-la-la-la
La-la-la-la-la-la-la-la-la-la-la

Boys are always playing dolls
Looking for thеir Barbie
They don't look like Kеn at all
Hardly have a heartbeat
Need someone who falls apart
So he can play Prince Charming
If that's the kind of girl he wants
Then he forgot

This ain't Build a Bitch (A bitch)
You don't get to pick and choose
Different ass and bigger boobs
If my eyes are brown or blue
This ain't Build a Bitch (A bitch)
I'm filled with flaws and attitude
So if you need perfect, I'm not built for you (One, two, three)

La-la-la-la-la-la-la-la-la-la-la
La-la-la-la-la-la-la-la-la-la-la
La-la-la-la-la-la-la-la, la-la-la-la-la-la-la",False,4.0,Relationship Conflict,2021,14,sustained
Here's Your Perfect,Jamie Miller,558.0,454.0,"-5,335",1,6,0.0551,499.0,0.0,146.0,113.12,4,158594,spotify,"I remember the day
Even wrote down the date, that I fell for you (Mm-hmm)
And now it's crossed out in red
But I still can't forget if I wanted to
And it drives me insane
Think I'm hearin' your name, everywhere I go
But it's all in my head
It's just all in my head

But you won't see me break, call you up in three days
Or send you a bouquet, sayin', ""It's a mistake""
Drink my troubles away, one more glass of champagne
And you know

I'm the first to say that I'm not perfect
And you're the first to say you want the best thing
But now I know a perfect way to let you go
Give my last hello, hope it's worth it
Here's your perfect

My best was just fine
How I tried, how I tried to be great for you
I'm flawed by design and you loved to remind me
No matter what I do

But you won't see me break, call you up in three days
Or send you a bouquet, sayin', ""It's a mistake""
Drink my troubles away, one more glass of champagne
And you know

I'm the first to say that I'm not perfect
And you're the first to say you want the best thing
But now I know a perfect way to let you go
Give my last hello, hope it's worth it
I'm the first to say that I'm not perfect
And you're the first to say you want the best thing (Best thing, yeah)
But now I know a perfect way to let you go
Give my last hello, hope it's worth it

Say yeah, yeah, yeah
Ayy-ayy, ayy-ayy
But now I know a perfect way to let you go
Give my last hello, hope it's worth it
Here's your perfect",False,0.0,Love & Life Themes,2021,7,brief
Dinero,Trinidad Cardona,708.0,782.0,"-4,687",1,2,0.0674,0.00772,0.0,107.0,"119,997",4,160880,spotify,"Oh
Ooh, na-na-na, na

No soy traficante
Pero escucho corridos que juega, tomando Tecate, eh
Ya dímelo antes, eh
Ya si quieres dinero, lo siento, no tengo

She take my dinero, take my dinero
She take my dinero (Uh), take my dinero
She playin' hella hard (Hella hard), playin' for pesos
She playin' hella hard (Hella hard), playin' for pesos

I whip, whip, I'm rollin'
I got my money open
She text me, ""Good mornin'""
Then I'm ready to go out and buy
Anything that she likes
Get whatever's on her mind
Spendin' money overtime, I'm on
Wake myself with the sun of the mornin'
I played myself with a stunner performance
She take all my money, and now she gone and
I'm broke as a bitch and I'm all alone, yeah
Tryin' to ball fourty
Wearin' the same clothes, yeah
Tryin' to stay low, yeah
Lookin' for pesos, yeah

She take my dinero, take my dinero
She take my dinero (Uh), take my dinero
She playin' hella hard (Hella hard), playin' for pesos
She playin' hella hard (Hella hard), playin' for pesos

I'm with her rollin'
My heart is broken
My money's stolen
My shawty's so bad
But I'm ready to go buy
Anything that she likes
Get whatever's on her mind
Spendin' money overtime, I'm on

(Money)
Ya me lo llevastes
Quiero Calabasas, pero no
(Yeah, she takin' my money)
Ya me lo llevastes
Hago lo que dices, te quiero

She take (Take, take-take) my di- (Take), take my dinero ('Nero)

Take my dinero (Dinero), take my dinero
(Ta-) Take my dinero (Dinero, 'nero)
She playin' hella hard (Hard, hard)
She playin' hella hard (Hard, hard)

(Playin' hard)
But I'm ready to go buy
Anything that she likes (Playin' hard)
She playin' hella hard (Playin' hard)
She playin' hella hard (Playin' hard)
Playin' for pesos (Playin' hard)",False,4.0,Relationship Conflict,2021,10,brief
