track_name,artist_name,danceability,energy,loudness,mode,key,speechiness,acousticness,instrumentalness,liveness,tempo,time_signature,duration_ms,source,lyrics,lyrics_missing,topic_number,topic_label,community,label_short,label_long,category,community_simplified,label_short_simplified,label_long_simplified,category_simplified,track_type,is_cross,year,weeks_on_chart,chart_longevity
Además de Mí - Remix,"Rusherking, KHEA, Duki, Maria Becerra, LIT killah, Tiago PZK",397.0,613.0,-5.077,1,6,0.0549,0.0396,0.0,192.0,78.4,4,330040,spotify,"(Yeah-eh-eh-eh-eh)
This is the Big One
Baby girl, yo me convencí
Me obligué a seguir y a sentir que todo esto era mentira (Uh)
Pero hay alguien más en este cuento (Ah-ah)
Me dejaste entre el cielo y el infierno (This is the remix)

Me convencí de que me amabas
Me mentiste, mami
Y como un tonto te esperaba
A que vuelvas a mí (Baby girl)

Ah, estoy acá afuera como un infeli'
Abajo de la lluvia, pero no querés abrir
Pensé que me quería, pero descubrí
Que ahora hay otro más además de mí

Ah, yeah, además de mí
Ah, yeah (Yeah), además de mí
Ah, yeah (Yeah), además de mí
Yeah, ah-ah-ah

4 a.m. por la street
Caminando pa' tu casa mojándome la' Supreme
No sabía que esto era color gris
Y al final sigue mintiéndome a la cara como siempre
Mujer, la última vez que te vi me lastimé, y me causaste dolor
Tú y yo, mi amor, ya no, ya no podemos estar junto'
Y sigo solo por la avenida, lo que pasamo' no se me olvida
Voy sacándome la espina pero la' marca' son de por vida, no, girl
'Toy al borde del vacío pero no quiero caer
Siento que estoy a punto de enloquecer

Brillamos como el necklace, eras mi best friend
No sé por qué miente', yo soy el de siempre
Dímelo a la cara, bitch, no fui yo el que mentí
¿Quién da todo por ti? ¿Quién además de mí? (Y no)
Ya no pienso lastimar mi corazón
Menos por la culpa de tu desamor
Éramos vos y yo, ahora fuck Cupido
No soy estúpido, lo nuestro era único (Duko)
Girl, me sacaste las ganas (Yeah-yeah)
Sueño con no ver más tu cara
¿Cómo te hacé' la que no pasó nada?
Te tomaste en serio el papel de mala

Contando y contando los trago'
Preguntándome dónde tú estaba'
Creyendo que en mí había algo malo
Cada noche me lo preguntaba
Ey, si fue mi error, si es que yo te dejé ir
Pero yo sé que lo hice todo por ti (Todo por ti)
Quizás mañana tú vuelva' por aquí
Llorando, pidiendo por mí (Eh)
Oh, no, my love, no éramo' solo nosotro'
Te di mi amor pero lo cambiaste por otro

Ah, estoy acá afuera como un infeli'
Abajo de la lluvia, pero no querés abrir
Pensé que me quería, pero descubrí
Que ahora hay otro más además de mí

Ah, yeah, además de mí
Ah, yeah (Yeah), además de mí
Ah, yeah (Yeah), además de mí
Yeah, ah-ah-ah

Yo no te tenía así
Y ahora hay alguien más además de mí
Yo no te tenía así
Me dejaste morir, intentaste mentir
Me hiciste sufrir, quiero verte partir
¿Cómo pudiste partirme así el corazón?
Pero ocultarlo no te salió
Rompecorazone', fallaste sin razón
Y ahora gano millones, por tu culpa un hitón, yeah
Miles de canciones en tu nombre, fuck love
Fuck, no má', mi cora, yeah
Sufro en las noche' queriendo sanar

Y cada ve' má' lonely, shorty
Mi ausencia te está matando
Así que don't call me, sorry
No puedo fingir que te amo
Y anoche otra vez
Recordé, ma', cómo él te besaba
Cómo duele que me mientas en la cara (En la ca')
Diciendo que no fue nada y que estabas enamorada (-rada)
Y no te importó si te amaba, ah
No, ma', mi cora, yeah
Anestesiado, no siente dolor
Y ahora me llora
Sola pensando en lo que se perdió, woh

Me convencí de que me amabas
Me mentiste, mami
Y como un tonto te esperaba
A que vuelvas a mí (Baby girl)

Estoy acá afuera como un infeli'
Abajo de la lluvia, pero no querés abrir
Pensé que me quería, pero descubrí
Que ahora hay otro más además de mí

Ah, yeah, además de mí
Ah, yeah (Yeah), además de mí
Ah, yeah (Yeah), además de mí
Yeah, ah-ah-ah

(Yeah, woh-oh)
KHEA, yeah
Gotti
Duko
Lit Killah
Lady, ey, lady, eh
(This is the Big One)
Rusherking",False,0.0,Love & Life Themes,9,Romantic Reggaeton / Party,Romantic reggaeton with strong dance/party elements.,Latin / Urbano,9,Romantic Reggaeton / Party,Romantic reggaeton with strong dance/party elements.,Latin / Urbano,spotify,False,2021.0,1.0,brief
VOCE,Madame,615.0,834.0,-5.471,1,8,0.0667,105.0,0.0,157.0,112.602,4,211411,spotify,"Mi ricordo di te, ah
Ricordo i mille giri sulle giostre su di te
Ho fatto un'altra canzone, mi ricorda chi sono
Ho messo un altro rossetto sopra il labbro superiore

Negli occhi delle serrande si stenderanno e io sparirò
L'ultimo soffio di fiato e sarà la voce ad essere
L'unica cosa più viva di me
Voglio che viva a cent'anni da me
Voglio rimanga negli anni con me
Fumo per sbarazzarmi di lei, ma torna da me

Dove sei finita, amore?
Come non ci sei più?
E ti dico che mi manchi
Se vuoi, ti dico cosa mi manca
Adesso che non ci sono più
Adesso chе ridono di me
Adesso che non ci sеi più
Non so se
Ti ricordi di me
Quanto è bello abbracciarmi
Per sentirti un po' a casa
Sarà bello abbracciarti
Dirti: ""Mi sei mancata""
In un bosco di me
C'è un rumore incessante e lo faccio da parte
Tu sei la mia voce

Mi ricordo di te, ah
Mi vedevano ridere sola, ma eri te
Ho baciato un foglio bianco e la forma delle mie labbra
Ha scritto da dove nasci tu e che non morirai

E se negli occhi delle serrande si stenderanno e io sparirò
L'ultimo soffio di fiato darà la voce a quella che è
L'unica cosa più viva di me
Voglio che viva a cent'anni da me
Perché in giro mi chiedon di me
E mi chiedo di te anch'io

Dove sei finita, amore?
Come non ci sei più?
E ti dico che mi manchi
Se vuoi, ti dico cosa mi manca
Adesso che non ci sono più
Adesso che ridono di me
Adesso che non ci sei più
Non so se
Ti ricordi di me
Quanto è bello abbracciarmi
Per sentirti un po' a casa
Sarà bello abbracciarti
Dirti: ""Mi sei mancata""
In un bosco di me
C'è un rumore incessante e lo faccio da parte
Tu sei la mia voce

Baby, ne ho fatte
Baby, ne ho fatta di strada, uh
Baby, ti ho cercata in ogni dove
Nelle corde di gente che non conosco
Ma, in fondo, bastava guardarmi dentro più che attorno
Sei sempre stata in me e non me ne rendevo conto

Dove sei finita, amore?
Come non ci sei più?
E ti dico che mi manchi
Se vuoi, ti dico cosa mi manca
Adesso che non ci sono più
Adesso che ridono di me
Adesso che non ci sei più
Io so che
Ti ricordi di me
Perché è bello abbracciarmi
Per sentirti un po' a casa
Ti ricordi le notti
Che urlavamo per strada?
Ma nel bosco di me
Ora siamo tornate e per sempre sarà
Che tu sei la mia voce

Che noi siamo tornate
E per sempre sarà, sì, per sempre sarà
Che tu sei la mia voce",False,2.0,Boastful Rap Themes,2,Latin Pop (Emotional),Emotional Spanish-language reggaeton and urbano pop.,Latin / Urbano,2,Latin Pop (Emotional),Emotional Spanish-language reggaeton and urbano pop.,Latin / Urbano,spotify,False,2021.0,1.0,brief
CHIAMAMI PER NOME,"Francesca Michielin, Fedez",641.0,636.0,-4.318,1,10,0.0414,289.0,0.0,125.0,89.826,4,222667,spotify,"(Uh-uh)
(Ah-ah)

Oggi ho una maglia che non mi dona
Corro nel parco della mia zona
Ma vorrei dirti: ""Non ho paura""
Vivere un sogno porta fortuna
La tua rabbia non vince
Certi inizi non si meritano nemmeno una fine
Ma la tua bocca mi convince
Un bacio alla volta come sassi contro le vetrine

Le mie scuse erano mille, mille
E nel cuore sento spille, spille
Prova a toglierle tu, baby
Tu, baby

Chiamami per nome
Solo quando avrò
Perso le parole
So che in fondo ti ho stupito arrivando qui da sola
Restando in piedi con un nodo alla gola
Chiamami per nome

Perché in fondo qui sull'erba siamo millе, mille
Sento tutto sulla pellе, pelle
Ma vedo solo te, baby
Te, baby

In ascensore spreco un segno della croce e quindi?
So bene come dare il peggio, non darmi consigli
Cerco un veleno che non mi scenda mai
Ho un angelo custode sadico
Trovo una scusa, ma
Che cosa cambierà? Eh
La grande storia banale, prima prosciughiamo il mare
Poi versiamo lacrime per poterlo ricolmare

Le promesse erano mille, mille
Ma nel cuore sento spille, spille
Prova a toglierle tu, baby
Tu, baby

Chiamami per nome
Solo quando avrò
Perso le parole
So che in fondo ti ho stupito venendo qui da solo
Guidando al buio piango come uno scemo
Chiamami per nome

Perché in fondo qui sull'erba siamo mille, mille
Sento tutto sulla pelle, pelle
Ma vedo solo te, baby
Te, baby

Sembra di morire
Quando parli di me in un modo che odio
Aiutami a capire
Se alla fine di me vedi solo il buono
Sotto questo temporale
Piove sulla cattedrale
Rinunceremo all'oro
Scambiandolo per pane

Chiamami per nome
Solo quando avrò
Perso le parole
So che in fondo ci ha stupiti finire qui da soli
In questo posto, ma se poi non mi trovi
Chiamami per nome

Perché in fondo qui sull'erba siamo mille, mille
Sento tutto sulla pelle, pelle
Ma vedo solo te, baby
Te, baby

Le promesse sono mille, mille
Ma non serve siano mille
Ora che ho solo te, baby
Te, baby",False,4.0,Relationship Conflict,495,,,,Other,Other,Other,Other,spotify,False,2021.0,1.0,brief
Mona Lisa,"Booba, JSX",784.0,529.0,-7.681,0,11,0.0742,683.0,0.0,118.0,134.041,4,187362,spotify,"Ouais
Ouais
Ouais
J'suis tellement loin, l'futur est derrière moi (derrière moi, derrière moi, derrière moi)

J'ai tous les contacts, allons leur prendre de l'oseille
Le canon est froid, il veut te parler à l'oreille
J'espère que je serai prêt le jour où ça va chier
J'ai perdu des amis, des vrais, de nombreux anges m'ont lâché
Avec la horde, flingue à la main, d'vant la fête
Je vais m'endormir à la morgue, m'réveiller d'une balle dans la tête
J'me suis fait piquer comme un veau, combien vaut mon futur ? J'sais pas
Laissez-nous voir nos fils, nous dire qu'ils sont papas

La hagra, ça paye pas, apparemment si
J'ai l'impression que ça va pas, j'ai coupé l'canon à la scie
Tu honores le mauvais drapeau, ton étendard t'a menti
Pablo Escobar sous la peau, tu ressors faire un ient-cli

Saint-Martin, côté hollandais, paquets flottants, cocaina
Un cheat code pour la crypto', mettez-moi deux Mona Lisa
Faudra les fumer avant ou ça va tourner au drame
Diallo m'a pris 200 eu' pour un grigri contre les balles
J'suis tellement loin, l'futur est derrière oi-m
J'vois tout en mauve, en PayPal
, 
mi-négro, mi-Néandertal
Pas d'sang, pas d'révolution, que des sans issue au sommaire
Comme dans chaque exécution

On remonte la te-rou surchargés, ça envoie l'bédo à mes timals
Que du cash dans le réseau, mettez-moi deux Mona Lisa
Faudra les fumer avant ou ça va tourner au drame
Zizou m'a dit : ""Descends-les, ça va nous rapporter des balles""
C'qu'on a commencé, on l'achèvera, tu peux demander à Ibou
On allume ton bout-mara (poh, poh) tant que le Ciel est avec nous
Parler, ne m'intéresse pas, j'préfère tous les mettre à genoux (hey, hey)
Papote avec mon 12 coups, p't-être que tu l'intéresseras (pah, pah)

La hagra, ça paye pas, pourtant, j'ai grossi
La honda, JSX, numéro 10, Maradona
On a fumé l'espoir, faut toucher du bois (pah, pah)
Fuck ton abus d'pouvoir, chez moi, c'est les balles qui font la loi

Saint-Martin, côté hollandais, paquets flottants, cocaina
Un cheat code pour la crypto', mettez-moi deux Mona Lisa
Faudra les fumer avant ou ça va tourner au drame
Diallo m'a pris 200 eu' pour un grigri contre les balles
J'suis tellement loin, l'futur est derrière oi-m
J'vois tout en mauve, en PayPal
, 
mi-négro, mi-Néandertal
Pas d'sang, pas d'révolution, que des sans issue au sommaire
Comme dans chaque exécution

Paquet flottant, cocaina",False,1.0,Desire & Emotions,1,Mainstream Pop,Mainstream English pop with general emotional themes.,Pop,1,Mainstream Pop,Mainstream English pop with general emotional themes.,Pop,spotify,False,2021.0,1.0,brief
Real As It Gets (feat. EST Gee),"Lil Baby, EST Gee",779.0,705.0,-5.891,0,6,163.0,0.00471,0.0,0.0971,140.005,4,192804,spotify,"ATL Jacob (DY Krazy)

Eu tenho economizado a minha grana, não tô salvando nenhuma vadia
Eu tinha puxado a minha Glock, mas eu peguei uma pistola
Não me meto em merda de hater, eu tô em algo maior
Meu povo tá orgulhoso, eu sou o mais real possível
Vai ter que me perseguir, eu não gosto de esperar
E eu juro que tô impaciente, eu não gosto de sentar
Eu abri um caminho pra esses muleques
Eu gostaria que você brincasse comigo, garoto, você é uma putinha, yeah

Eles ficaram еxóticos, eu falei pra elеs enviarem aquilo
Eu não preciso tocar nisso, alguém vai vender
O parceiro vai manter isso sólido, eu sei que ele não vai caguetar
Cresci nas ruas, eu mal nunca paro
Eu não tinha merda nenhuma, eu nunca fico com inveja
Nasci nessa merda, eu cresci com alguns criminosos
Procurei por essa água, nós miramos na sua cabeça
Meu irmãozinho é um slime, ele vai desenhar em um reverendo
Eu realmente não preciso falar sobre fugir, porque meus manos nunca são pegos quando isso acontece
Eu tô pronto pra vender de manhã, tô tirando sarro
Você pode pegar isso como seu aviso, eu tô embalando
F.N. dentro da minha mão quando eu voltar
Começo a agir, eu prometo que vamos fuzilar
Piada, o pacote tem que ser carimbado
É a real, você sabe que eu tô taxando
Pego a bola, eu tô pontuando ou tô passando
Não tenho amor por nenhuma puta, eu não tô apaixonado
Eu fiz uma grana em um acidente
Para as ruas, eu sou a voz, eu sou um advogado
Pergunta pro fornecedor, isso é o máximo que ele já mandou
Manos falidos, qual foi o máximo que você já gastou?
Sendo pago, isso é o máximo que eu já economizei
Vamos sair por aí com Ks em plena luz do dia

Eu tenho economizado a minha grana, não tô salvando nenhuma vadia
Eu tinha puxado a minha Glock, mas eu peguei uma pistola
Não me meto em merda de hater, eu tô em algo maior
Meu povo tá orgulhoso, eu sou o mais real possível
Vai ter que me perseguir, eu não gosto de esperar
E eu juro que tô impaciente, eu não gosto de sentar
Eu abri um caminho pra esses muleques
Eu gostaria que você brincasse comigo, garoto, você é uma putinha, yeah
Eu tenho economizado a minha grana, não tô salvando nenhuma vadia
Eu tinha puxado a minha Glock, mas eu peguei uma pistola
Não me meto em merda de hater, eu tô em algo maior
Meu povo tá orgulhoso, eu sou o mais real possível
Vai ter que me perseguir, eu não gosto de esperar
E eu juro que tô impaciente, eu não gosto de sentar
Eu abri um caminho pra esses muleques
Eu gostaria que você brincasse comigo, garoto, você é uma putinha, yeah

Toda essa merda começou na cozinha (Começou na cozinha)
Me mostrou uma vez e eu tava prestando atenção
Pergunta pras trincheiras, eles vão dizer que eu sou o mais real (Dizer que eu sou o mais real)
É oficial, a diferença entre eu e os manos
Eu ostento quando me exibo no Insta (Me exibo no Insta)
Matei ele durante a noite por 60 mil
Eu mandei, não posso nem arriscar
Os inimigos querem acabar comigo, mas eu tô ganhando constantemente
O mais jovem, o negro mais rico da minha cidade
Eu estive nas ruas de tocaia (De tocaia)
Tínhamos dois ou três tijolos na casa da Srta. Jan (Na casa da Srta. Jan)
Continuo na ativa se os federais ficarem de olho
Envie uma diss no quieto, deixo seu parça baleado (Deixo seu parça)
Os manos brincam, mas eles sabem que vamos fuzilar
Ela tava se achando demais, mandei a amiga dela pra fora
Eu fui, peguei, não tô pedindo esmola
Os manos da antiga me vêem, tiveram que abaixar a cabeça
Eu posso contar com o meu quarteirão se a música não estourar
Eu realmente tô vivendo com o que eu rimo (Yeah, yeah)
250 mil fora do tráfico, se eu digo isso, é um fato
Você tava encenando
Você é um assassino no aplicativo (Assassino no aplicativo)
Pergunta quem colocou a gente no mapa
Coloquei a quebrada nas minhas costas
Três carros, dez armas
É melhor que esses manos nunca vacilem, yeah

Eu tenho economizado a minha grana, não tô salvando nenhuma vadia
Eu tinha puxado a minha Glock, mas eu peguei uma pistola
Não me meto em merda de hater, eu tô em algo maior
Meu povo tá orgulhoso, eu sou o mais real possível
Vai ter que me perseguir, eu não gosto de esperar
E eu juro que tô impaciente, eu não gosto de sentar
Eu abri um caminho pra esses muleques
Eu gostaria que você brincasse comigo, garoto, você é uma putinha, yeah
Eu tenho economizado a minha grana, não tô salvando nenhuma vadia
Eu tinha puxado a minha Glock, mas eu peguei uma pistola
Não me meto em merda de hater, eu tô em algo maior
Meu povo tá orgulhoso, eu sou o mais real possível
Vai ter que me perseguir, eu não gosto de esperar
E eu juro que tô impaciente, eu não gosto de sentar
Eu abri um caminho pra esses muleques
Eu gostaria que você brincasse comigo, garoto, você é uma putinha, yeah",False,0.0,Love & Life Themes,10,Melodic Trap,Melodic trap featuring emotional lyrics and rap vocals.,Rap / Trap,10,Melodic Trap,Melodic trap featuring emotional lyrics and rap vocals.,Rap / Trap,spotify,False,2021.0,1.0,brief
PROBLEMA,Daddy Yankee,773.0,0.8,-3.17,0,10,0.0987,0.0613,0.00403,0.0327,89.988,4,184507,spotify,"¡Fuego!
¡Fue—!
¡Da-ddy Yan—!

Le dio hasta abajo y se le vio el gistro (Ey)
Lo má' cabrón que mis ojo' han visto
Pa' mí tú ere' un challenge como lo' de TikTok
Tú ere' un problema y yo amo lo' conflicto'

Y dice, ¡wuh! (Wuh)
Ella le dio hasta abajo y se le vio el, ¡wuh! (Wuh; ¿qué?)
De toda' su' amiga' ella e' la que má', ¡wuh! (You know)
No' pasó po' el la'o y to' dijimo': ""¡Wuh, wuh, wuh!"" (¡Sigue, sigue, sigue!)

Esa gata e' problema, problema
Ella siempre e' el tema
Tú ere' un problema, problema (¿Qué?)
Cómo me daña el sistema
Esa gata e' problema, problema (Come on!)
Ella siempre e' el tema
Tú ere' un problema, problema (Prr, ¡fuego!)
Cómo me daña el sistema (Yo')

24/7 rompiendo la ley, ey (Go!)
Ella tiene la salsa como Ruben Blade', ey (¡Salsa!)
Siempre OG, nunca fake, ey (¡Súbelo!)
'Tás botando humo como un vape, let's go, ma' (Wuh, wuh)
Síguelo, ya botamo' el reloj (Ey, ey)
La galla se empiquetó y al Insta me etiquetó (Pu-pu-pu-pum)
Movimiento sexy, nunca Robocop (Shh)
Búscala en los trending, siempre está en el top (¡Sube!; ¿qué, qué, qué?)
Muchos le tiran y no le dan (¿Cómo?, dile, oh, oh, oh)
Siempre ha sido así, eso e' parte del plan (¿Qué, qué?)
Si hablamo' de nivel, nunca le llegarán (Come on!)
Ella tiene el trébol y anda con su clan

Vengan, ven, ¡wuh!
Ella le dio hasta abajo y se le vio el, ¡wuh! (Wuh; ¿qué?)
De toda' su' amiga' ella e' la que má', ¡wuh! (You know!)
No' pasó po' el la'o y to' dijimo': ""¡Wuh, wuh, wuh!"" (¡Sigue, sigue, sigue!)

Esa gata e' problema, problema
Ella siempre e' el tema
Tú ere' un problema, problema (¿Qué, qué?)
Cómo me daña el sistema
Esa gata e' problema, problema (Come on!)
Ella siempre e' el tema
Tú ere' un problema, problema (Prr; ¡fuego!)
Cómo me daña el sistema

Le dio hasta abajo y se le vio el gistro (Ey)
Lo má' cabrón que mis ojo' han visto
Pa' mí tú ere' un challenge como lo' de TikTok
Tú ere' un problema y yo amo lo' conflicto'

Y dice, ¡wuh! (Wuh)
Ella le dio hasta abajo y se le vio el, ¡wuh! (Wuh; ¿qué?)
De toda' su' amiga' ella e' la que má', ¡wuh! (You know!)
No' pasó po' el la'o y to' dijimo': ""¡Wuh, wuh, wuh!"" (¡Sigue, sigue, sigue!)

Esa gata e' problema, problema
Ella siempre e' el tema
Tú ere' un problema, problema (¿Qué?)
Cómo me daña el sistema
Esa gata e' problema, problema (Come on, come on!)
Ella siempre e' el tema
Tú ere' un problema, problema (Prr; ¡fuego!)
Cómo me daña el sis—

Yankee, nos fuimos hasta abajo
 (
Eh
)
Hasta abajo, girl
Yankee, nos fuimos hasta abajo
 (
Eh
)
Hasta abajo, girl
Yankee, nos fuimos hasta abajo
 (
Eh
)
Hasta abajo, girl
Yankee, nos fuimos hasta abajo
 (
Eh
)
¿Qué, qué?
Perreando, perreando
Perreando, nadie tumba la pared
Perreando, perreando
Perreando, ¡fuego!
¡DY!",False,1.0,Desire & Emotions,0,Hype Rap / Flex,Aggressive hype rap with braggadocio and explicit language.,Rap / Trap,0,Hype Rap / Flex,Aggressive hype rap with braggadocio and explicit language.,Rap / Trap,spotify,False,2021.0,1.0,brief
Devil Eyes,Hippie Sabotage,391.0,396.0,-8.621,0,1,189.0,702.0,405.0,315.0,99.112,5,131272,spotify,"You've got the Devil in your eyes
You went and took me by surprise
Say what you wanna say, I won't go back
If you wanna hit the road, then let's go then
Let's just go and see the world and just show them
What it really means to live life golden

Yeah, we're golden, babygirl, we're golden
They about to see us shine 'cause we're golden
They can never break us down 'cause we're golden
They about to see us glow 'cause we're golden
Yeah, we're golden, babygirl, we're golden
They about to see us shine 'cause we're golden
They can never break us down 'cause we're golden
They about to see us glow 'cause we're golden

You've got the Devil in your eyes
You went and took me by surprise
Say what you wanna say, I won't go back
If you wanna hit the road, then let's go then
Let's just go and see the world and just show them
What it really means to live life golden

Yeah, we're golden, babygirl, we're golden
They about to see us shine 'cause we're golden
They can never break us down 'cause we're golden
They about to see us glow 'cause we're golden
Yeah, we're golden, babygirl, we're golden
They about to see a shine 'cause we're golden
They can never break us down 'cause we're golden
They about to see us glow 'cause we're golden",False,1.0,Desire & Emotions,5,Soft Pop / Love,Gentle pop love songs with occasional Spanish crossover.,Pop,5,Soft Pop / Love,Gentle pop love songs with occasional Spanish crossover.,Pop,spotify,False,2021.0,1.0,brief
Summer of Love (Shawn Mendes & Tainy),"Shawn Mendes, Tainy",776.0,808.0,-4.501,1,11,117.0,0.0297,0.000127,103.0,123.988,4,184104,spotify,"Baisés sur ton corps, on était comme au paradis
On y allait lentement
Emmitouflés dans les draps jusqu'au soir
Il n'y avait nul part où aller, yeah
On est dans un état second, apprenant les formes de l'un et de l'autre
Traçant les ombres des gouttes de pluie sur ton dos, oh
Baisés sur ton corps dans ma mémoire, bébé, rien ne s'approche

C'était l'été de l'amour
Une délicate rêverie
Et pour deux mois
C'est comme si nous avions dix-huit ans, yeah
C'était l'été de

La-la-love
La-la-love, yeah
C'était l'été de
La-la-love
La-la-love

Méditation еt tequila
Je t'appellе ma señorita
Je ne savais combien j'avais besoin de toi
Je déteste quand je dois te quitter
J'ai pris des photographies mentales
Pour quand tu me manqueras en hiver
Je reste éveiller jusqu'au lever du soleil
À prier que ce ne soit pas la dernière fois

C'était l'été de l'amour
Une délicate rêverie
Et pour deux mois
C'est comme si nous avions dix-huit ans, yeah
C'était l'été de

La-la-love
La-la-love, yeah
C'était l'été de
La-la-love
La-la-love

Baisés sur ton corps, on était comme au paradis
On y allait lentement
Emmitouflés dans les draps jusqu'au soir
Il n'y avait nul part où aller, yeah

C'était l'été de l'amour
Une délicate rêverie
Et pour deux mois
C'est comme si nous avions dix-huit ans, yeah
C'était l'été de

La-la-love
La-la-love, yeah
C'était l'été de
La-la-love
La-la-love
C'était l'été de
La-la-love
La-la-love, Yeah
C'était l'été de
La-la-love
La-la-love, Yeah
C'était l'été de",False,1.0,Desire & Emotions,5,Soft Pop / Love,Gentle pop love songs with occasional Spanish crossover.,Pop,5,Soft Pop / Love,Gentle pop love songs with occasional Spanish crossover.,Pop,spotify,False,2021.0,1.0,brief
Matt Hardy 999 (feat. Juice WRLD),"Trippie Redd, Juice WRLD",672.0,654.0,-4.528,1,1,0.0966,201.0,0.0,0.1,78.512,4,188026,spotify,"(Outtatown, but we never outta money)
Эй
Понимаешь о чём я? Big 14
(Star Boy, you my hero)

Сегодня заработал миллион
Пойду и потрачу состояние, раскинусь деньгами
Сегодня потрачу сто тысяч
Куча сотен с синими лицами, парад синих денег
Ха, г-р-ра, сегодня стреляем из Hummer'аЯ не в настроение, поэтому сегодня снимаю напряжение, е
Я — большая ошибка, стреляю ему в лицо
Пушка всегда со мной, будто я Рэтчет и Кланк, е

Стреляю из Wraith, перезаряжаюсь
Мне нужно всё, что в твоём сейфе, нигга, хах
Я с могилщиками, выкопаем тебе могилу, хах
Глотаю экстази на рейве, нигга
На мне цепи, но я не раб, нигга, хах
Мы сидели в пещере, нигга
Надоело уговоривать вас
Снимай цепь, нигга
Чё такой спокойный, нигга?
1400, 800, сука, я про свою банду, нигга
Мы не похожи, нигга, Big 14 Great Dane, нигга

К чёрту твои слова, нигга
Мы как Ку-клус-клан, убьём вас и повесим
Сделай всё за день
Приедем все в сером, на чёрном Мустанге
На улицах, я торговал
Будешь выёбываться — словишь пулю
Это твоя лучшая подруга, она моя девчонка
Она даёт мне сиськи, я как Tity Boi, 2 Chainz
Пойми суть, парень, найдёшь много нового
Наливаю Принца в свой стакан вместо лина
Раскидываюсь деньгами, распускаю руки, но не опускаюсь до унижений

Выпргиваю из Бэт-пещеры, прямо как Брюс Уэйн
Дерусь как Лю Кан
Мой барыга неплох
У нас большие бабки, синие купюры
Куча синих денег, не оставляем улик
Твоей тёлке нравится изменять
Это же твоя малышка, так?
По щелчку пальцев уже лижет мой член
Сверкаю, пока я испражняюсь
Пою для неё, будто группа Kiss

О, это твоя тёлка
R. Kelly, могу помочиться ей на лицо
Я в Ferrari
Ты меня злишь, злишь, могу испортить твоё веселье
Эта сучка грязная, но фальшивая, она как Барби
Но всё равно катается на мне, как на Harley
Если спросит, люблю ли я её, отвечу: ""Вряд ли""

Прыгаю с каната на эту суку, как Мэтт Харди
Какого хера, щенок, ты тут делаешь? Это гэнгста-вечеринка
«Чё? Чё? Чё?»
Я как Playboi Carti
Сучка в моём халате, вечеринка от PlayBoy
В ней куча пластики, сука прям как Барби
Играюсь с этими шлюхами, словно в Atari
Закидываю ноги наверх, попиваю Hennessy, сидя в Safari
С кучей белых сук, которые говорят: «Trippie Redd, ты так крут»
Популярен как iCarly

Она на вебкаме как Carly
Это твоя девка, прости
Она была под экстази
В гетто, катаюсь, твоя тётка под моей дурью
Она сказала, ей не хватит денег на кокаин
Мой член в её глотке
На сёрьёзных щах, еду в банк, без шуток
Нападёшь на меня — ускачешь как лягушка побитый
А, хах, знаешь
У нас с Trippie был концерт, после которого мы трахали сук
Полон дерьма, будто в заднице, но деньги льются
Всю дорогу трахаю шлюх, как Roscoe Dash

В Forgiatos, развлекаемся, как в Чикаго
Полу-автоматы дыравят его зад, будто бутылку
Пью белое вино, отдыхаю с моделями
Набью твой зад, набью твой зад (Набью, набью, набью), Теквандо
Как фонарь, как фонарь, сука, я сияю
Мне платят, но ты не получишь ни копейки
Ага, сбоку сука с пушками
С яйцами в этой сука, хорош, как Майкл Джордан

Ладно, хватит с нас, понятно?
Big 14, big hundred, 1400, 800
999
Понимаешь, о чем я?
150 ra-da
Понимаешь, о чем я?
Gang, gang, gang
А?
Ха",False,1.0,Desire & Emotions,7,Global Trap / Hype,High-energy multilingual trap with global influences.,Rap / Trap,7,Global Trap / Hype,High-energy multilingual trap with global influences.,Rap / Trap,spotify,False,2021.0,1.0,brief
Mood Ring,Lorde,709.0,459.0,-11.193,1,5,0.0654,432.0,6.29e-06,0.23,95.014,4,225863,spotify,"I'm tryna blow bubbles, but inside
Can't seem to fix my mood
Today, it's as dark as my roots
If I, if I ever let them grow out (Ah-ah)
Now all of my oceans have riptides
Can't seem to find what's wrong
The whole world is letting me down
Don't you think the early 2000s seem so far away? (Ay-ay-ay-ay)

Ladies, begin your sun salutations
Transcendental in your meditations (Love and light)
You can burn sage and I'll cleanse the crystals
We can get high, but only if the wind blows (Blows just right)

I can't feel a thing
I keep looking at my mood ring
Tell me how I'm feeling
Floating away, floating away

I'm tryna get well from the inside
Plants and celebrity news, all the vitamins I consume
Let's fly somewherе eastern, they'll havе what I need (They'll have what I need)
Let's go

Ladies, begin your sun salutations
Pluto in Scorpio generation (Love and light)
You can burn sage and I'll cleanse the crystals
We can get high, but only if the wind blows (Blows just right, ri-ri-ri-right)

I can't feel a thing
I keep looking at my mood ring
Tell me how I'm feeling
Floating away, floating away
All the sad girls sing
We'll keep dancing 'til the mood rings
Tell us how we're feeling
Floating away, floating away

Take me to some kinda
Take me to some kinda
Take me to some kinda place (Anywhere)
Watch the sun set, look back on my life (Take me to some kinda)
I just wanna know, will it be alright? (Take me to some kinda)
Take me to some kinda place (Anywhere)",False,0.0,Love & Life Themes,496,,,,Other,Other,Other,Other,spotify,False,2021.0,1.0,brief
